TIME_PERIOD,REF_AREA,Out_Degree_Centrality
2005,DJI,0.7085427135678392
2005,GEO,0.6884422110552764
2005,IRN,0.864321608040201
2005,IRQ,0.8140703517587939
2005,JAM,0.7939698492462312
2005,LBN,0.9698492462311558
2005,MWI,0.6683417085427136
2005,MAR,0.9396984924623115
2005,NGA,0.8743718592964824
2005,MKD,0.6984924623115578
2005,PAK,0.914572864321608
2005,PNG,0.8693467336683417
2005,ROU,0.914572864321608
2005,VCT,0.5577889447236181
2005,STP,0.271356783919598
2005,TKM,0.8040201005025126
2005,VNM,0.914572864321608
2005,W,0.0
2005,KGZ,0.6884422110552764
2005,COL,0.8492462311557789
2005,NZL,0.8994974874371859
2005,NOR,0.9698492462311558
2005,TCD,0.8090452261306533
2005,GNQ,0.8140703517587939
2005,SWZ,0.7788944723618091
2005,MLT,0.9849246231155779
2005,PAN,0.9095477386934674
2005,SYR,0.8542713567839196
2005,TUN,0.7537688442211056
2005,ISL,0.7989949748743719
2005,ALB,0.5829145728643216
2005,ARM,0.6633165829145728
2005,KHM,0.5125628140703518
2005,CAF,0.3065326633165829
2005,CIV,0.914572864321608
2005,CYP,0.949748743718593
2005,FRO,0.6331658291457286
2005,HTI,0.4221105527638191
2005,LAO,0.3768844221105528
2005,LBY,0.7035175879396985
2005,MYS,0.9748743718592965
2005,MLI,0.7236180904522613
2005,MRT,0.7386934673366834
2005,MDA,0.7085427135678392
2005,MNG,0.5678391959798995
2005,NPL,0.6834170854271356
2005,NER,0.6432160804020101
2005,PSE,0.8994974874371859
2005,PHL,0.9798994974874372
2005,SEN,0.8190954773869347
2005,SDN,0.8542713567839196
2005,ANT_F,0.9597989949748744
2005,BLZ,0.8442211055276382
2005,COG,0.8241206030150754
2005,ECU,0.7839195979899498
2005,JOR,0.8140703517587939
2005,LKA,0.8894472361809045
2005,SCG_F,0.9296482412060302
2005,CRI,0.6482412060301508
2005,ARG,0.8592964824120604
2005,COM,0.5728643216080402
2005,DOM,0.7587939698492463
2005,ETH,0.6834170854271356
2005,PER,0.8391959798994975
2005,VEN,0.7386934673366834
2005,MOZ,0.6331658291457286
2005,TTO,0.7185929648241206
2005,BOL,0.6482412060301508
2005,CPV,0.7286432160804021
2005,CMR,0.7788944723618091
2005,SLV,0.6934673366834171
2005,FJI,0.5728643216080402
2005,PYF,0.7587939698492463
2005,GMB,0.6532663316582915
2005,GHA,0.7537688442211056
2005,GTM,0.7788944723618091
2005,HND,0.8592964824120604
2005,MDG,0.7738693467336684
2005,PRY,0.6834170854271356
2005,RWA,0.6080402010050251
2005,SYC,0.8341708542713568
2005,SLE,0.5628140703517588
2005,SOM,0.5527638190954774
2005,TZA,0.7537688442211056
2005,TGO,0.6582914572864321
2005,URY,0.7989949748743719
2005,ZWE,0.4824120603015075
2005,AIA,0.7085427135678392
2005,BDI,0.577889447236181
2005,COD,0.6984924623115578
2005,DMA,0.7587939698492463
2005,ERI,0.3919597989949749
2005,GNB,0.48743718592964824
2005,LBR,0.33668341708542715
2005,MDV,0.628140703517588
2005,NCL,0.457286432160804
2005,NIC,0.628140703517588
2005,KNA,0.8341708542713568
2005,LCA,0.6331658291457286
2005,TCA,0.6532663316582915
2005,YEM,0.678391959798995
2005,BTN,0.4221105527638191
2005,LSO,0.2763819095477387
2005,GRD,0.6080402010050251
2005,MSR,0.35678391959798994
2005,WSM,0.457286432160804
2005,SLB,0.6432160804020101
2005,VUT,0.40703517587939697
2005,TON,0.2613065326633166
2005,KIR,0.32663316582914576
2005,TLS,0.020100502512562814
2005,TUV,0.11055276381909548
2005,EU27_2020,0.010050251256281407
2005,WXEU27_2020,0.0
2006,UZB,0.7000000000000001
2006,AUS,0.99
2006,AUT,0.9450000000000001
2006,BEL,0.97
2006,CAN,0.99
2006,CZE,0.88
2006,DNK,0.9550000000000001
2006,EST,0.705
2006,FIN,0.9400000000000001
2006,FRA,0.965
2006,DEU,0.985
2006,GRC,0.865
2006,HUN,0.87
2006,IRL,0.99
2006,ISR,0.975
2006,ITA,0.97
2006,JPN,0.985
2006,KOR,0.98
2006,LVA,0.9
2006,LTU,0.765
2006,LUX,0.98
2006,MEX,0.9550000000000001
2006,NLD,0.99
2006,POL,0.885
2006,PRT,0.875
2006,SVK,0.765
2006,SVN,0.6950000000000001
2006,ESP,0.98
2006,SWE,0.975
2006,CHE,0.99
2006,TUR,0.9550000000000001
2006,GBR,0.99
2006,USA,0.99
2006,AFG,0.84
2006,DZA,0.9400000000000001
2006,AGO,0.9500000000000001
2006,ATG,0.8150000000000001
2006,ARM,0.65
2006,ABW,0.745
2006,AZE,0.85
2006,BHS,0.9550000000000001
2006,BHR,0.9550000000000001
2006,BGD,0.71
2006,BRB,0.975
2006,BLR,0.705
2006,BEN,0.725
2006,BMU,0.98
2006,BIH,0.675
2006,BWA,0.78
2006,BRA,0.98
2006,BRN,0.6900000000000001
2006,BGR,0.81
2006,BFA,0.355
2006,CYM,0.915
2006,CHN,0.985
2006,COG,0.8200000000000001
2006,HRV,0.865
2006,CYP,0.9550000000000001
2006,DJI,0.7000000000000001
2006,GEO,0.72
2006,GIN,0.44
2006,HKG,0.985
2006,IND,0.99
2006,IDN,0.97
2006,IRN,0.88
2006,IRQ,0.8250000000000001
2006,JAM,0.77
2006,JOR,0.755
2006,KAZ,0.785
2006,KWT,0.97
2006,KGZ,0.72
2006,LBN,0.975
2006,MAC,0.885
2006,MWI,0.7000000000000001
2006,MYS,0.965
2006,MAR,0.9500000000000001
2006,NGA,0.89
2006,MKD,0.715
2006,OMN,0.76
2006,PAK,0.915
2006,PNG,0.87
2006,QAT,0.805
2006,ROU,0.9500000000000001
2006,RUS,0.915
2006,VCT,0.52
2006,STP,0.265
2006,SAU,0.97
2006,SRB,0.715
2006,ZAF,0.96
2006,SUR,0.72
2006,TWN,0.975
2006,THA,0.97
2006,TUN,0.79
2006,UKR,0.93
2006,ARE,0.9400000000000001
2006,VNM,0.89
2006,ANT_F,0.9550000000000001
2006,NOR,0.97
2006,BLZ,0.8300000000000001
2006,PRK,0.885
2006,GAB,0.905
2006,GUY,0.67
2006,KEN,0.835
2006,MUS,0.885
2006,MMR,0.67
2006,NPL,0.645
2006,SGP,0.99
2006,TJK,0.6900000000000001
2006,TKM,0.8250000000000001
2006,UGA,0.78
2006,ZMB,0.64
2006,WXD,0.0
2006,W,0.0
2006,CHL,0.9400000000000001
2006,COL,0.86
2006,NZL,0.935
2006,BOL,0.63
2006,CAF,0.3
2006,TCD,0.835
2006,CIV,0.91
2006,DMA,0.745
2006,EGY,0.97
2006,GNQ,0.8200000000000001
2006,SWZ,0.885
2006,FRO,0.59
2006,LAO,0.35000000000000003
2006,LBY,0.71
2006,MLI,0.71
2006,MLT,0.985
2006,MRT,0.75
2006,MDA,0.725
2006,MNG,0.545
2006,NER,0.64
2006,PSE,0.915
2006,PAN,0.89
2006,PER,0.84
2006,SEN,0.84
2006,LKA,0.875
2006,SDN,0.855
2006,SYR,0.86
2006,YEM,0.79
2006,COM,0.56
2006,SYC,0.845
2006,ARG,0.865
2006,URY,0.84
2006,VEN,0.725
2006,CRI,0.665
2006,DOM,0.74
2006,ECU,0.765
2006,PHL,0.975
2006,ISL,0.8
2006,ALB,0.655
2006,AIA,0.725
2006,CPV,0.77
2006,CMR,0.72
2006,CUB,0.965
2006,COD,0.8
2006,SLV,0.71
2006,ETH,0.7000000000000001
2006,FJI,0.535
2006,GMB,0.66
2006,GHA,0.765
2006,GRD,0.545
2006,GTM,0.78
2006,GNB,0.375
2006,HTI,0.41500000000000004
2006,HND,0.8
2006,LBR,0.355
2006,MDG,0.775
2006,MNE,0.585
2006,MSR,0.36
2006,MOZ,0.655
2006,NIC,0.585
2006,PRY,0.66
2006,RWA,0.6
2006,KNA,0.835
2006,LCA,0.5650000000000001
2006,SLE,0.55
2006,TZA,0.71
2006,TGO,0.635
2006,TTO,0.7000000000000001
2006,TCA,0.665
2006,ZWE,0.435
2006,KHM,0.52
2006,BDI,0.58
2006,PYF,0.76
2006,LSO,0.28
2006,MDV,0.63
2006,NCL,0.535
2006,WSM,0.485
2006,VUT,0.41000000000000003
2006,BTN,0.22
2006,TON,0.28
2006,SOM,0.55
2006,ERI,0.425
2006,SLB,0.34500000000000003
2006,KIR,0.455
2006,TLS,0.295
2006,TUV,0.11
2006,EU27_2020,0.01
2006,WXEU27_2020,0.0
2007,UZB,0.705
2007,AUS,0.99
2007,AUT,0.935
2007,BEL,0.96
2007,CAN,0.98
2007,CZE,0.9
2007,DNK,0.9550000000000001
2007,EST,0.735
2007,FIN,0.93
2007,FRA,0.97
2007,DEU,0.985
2007,GRC,0.855
2007,HUN,0.86
2007,IRL,0.99
2007,ISR,0.975
2007,ITA,0.965
2007,JPN,0.985
2007,KOR,0.975
2007,LVA,0.91
2007,LTU,0.775
2007,LUX,0.98
2007,MEX,0.96
2007,NLD,0.985
2007,NOR,0.975
2007,POL,0.88
2007,PRT,0.855
2007,SVK,0.765
2007,SVN,0.705
2007,ESP,0.98
2007,SWE,0.985
2007,CHL,0.935
2007,COL,0.875
2007,CRI,0.66
2007,NZL,0.91
2007,ANT_F,0.9500000000000001
2007,WXD,0.0
2007,ZMB,0.615
2007,GAB,0.9
2007,COM,0.555
2007,MLT,0.99
2007,CAF,0.325
2007,DJI,0.645
2007,MRT,0.725
2007,PAN,0.91
2007,STP,0.26
2007,URY,0.8300000000000001
2007,VEN,0.735
2007,BFA,0.39
2007,CHE,0.99
2007,GBR,0.99
2007,USA,0.99
2007,AGO,0.78
2007,ABW,0.72
2007,BRA,0.975
2007,CPV,0.785
2007,CHN,0.985
2007,GIN,0.49
2007,IND,0.99
2007,MAC,0.91
2007,QAT,0.86
2007,SAU,0.97
2007,SUR,0.76
2007,ISL,0.8200000000000001
2007,TUR,0.9500000000000001
2007,ATG,0.81
2007,ARG,0.865
2007,BHS,0.9550000000000001
2007,BHR,0.9500000000000001
2007,BRB,0.965
2007,BLZ,0.8300000000000001
2007,BMU,0.98
2007,CYM,0.905
2007,CUB,0.97
2007,CYP,0.96
2007,DOM,0.765
2007,EGY,0.9550000000000001
2007,GNQ,0.8250000000000001
2007,HKG,0.99
2007,IDN,0.97
2007,JAM,0.765
2007,KAZ,0.805
2007,MYS,0.97
2007,NGA,0.865
2007,OMN,0.78
2007,PER,0.8300000000000001
2007,RUS,0.915
2007,SGP,0.99
2007,ZAF,0.965
2007,TWN,0.97
2007,THA,0.97
2007,TTO,0.6900000000000001
2007,AFG,0.835
2007,AIA,0.72
2007,AZE,0.855
2007,BOL,0.67
2007,BWA,0.79
2007,BRN,0.705
2007,BGR,0.8200000000000001
2007,HRV,0.865
2007,DMA,0.73
2007,ECU,0.77
2007,FRO,0.5
2007,GEO,0.74
2007,GTM,0.785
2007,IRN,0.88
2007,IRQ,0.865
2007,KWT,0.965
2007,LBN,0.97
2007,MWI,0.72
2007,MAR,0.9500000000000001
2007,PHL,0.965
2007,ROU,0.93
2007,VCT,0.515
2007,DZA,0.93
2007,GUY,0.66
2007,MKD,0.73
2007,KNA,0.8
2007,COG,0.7000000000000001
2007,ALB,0.665
2007,ARM,0.685
2007,BGD,0.715
2007,BLR,0.74
2007,BEN,0.72
2007,BIH,0.67
2007,CMR,0.805
2007,PRK,0.875
2007,COD,0.785
2007,TCD,0.79
2007,SLV,0.705
2007,SWZ,0.9550000000000001
2007,ETH,0.68
2007,FJI,0.465
2007,GMB,0.65
2007,GHA,0.81
2007,GRD,0.505
2007,GNB,0.515
2007,HTI,0.405
2007,HND,0.76
2007,JOR,0.8150000000000001
2007,KEN,0.865
2007,KGZ,0.75
2007,LAO,0.465
2007,LBR,0.395
2007,LBY,0.63
2007,MDG,0.8250000000000001
2007,MLI,0.72
2007,MUS,0.905
2007,MNG,0.5650000000000001
2007,MNE,0.6
2007,MSR,0.31
2007,MOZ,0.635
2007,MMR,0.665
2007,CIV,0.9
2007,NIC,0.5750000000000001
2007,PAK,0.9
2007,PNG,0.84
2007,PRY,0.68
2007,RWA,0.59
2007,LCA,0.615
2007,SRB,0.715
2007,SYC,0.8250000000000001
2007,SLE,0.535
2007,LKA,0.875
2007,SDN,0.85
2007,SYR,0.85
2007,TZA,0.765
2007,TGO,0.655
2007,TUN,0.805
2007,TKM,0.8300000000000001
2007,TCA,0.625
2007,UGA,0.74
2007,UKR,0.93
2007,ARE,0.925
2007,VNM,0.895
2007,ZWE,0.44
2007,NPL,0.685
2007,PSE,0.86
2007,SEN,0.835
2007,TJK,0.6950000000000001
2007,W,0.0
2007,BDI,0.56
2007,KHM,0.585
2007,PYF,0.71
2007,LSO,0.255
2007,MDV,0.74
2007,MDA,0.735
2007,NCL,0.47500000000000003
2007,NER,0.56
2007,WSM,0.46
2007,YEM,0.725
2007,TON,0.15
2007,VUT,0.4
2007,SOM,0.53
2007,SLB,0.34
2007,BTN,0.155
2007,ERI,0.395
2007,KIR,0.425
2007,TLS,0.265
2007,TUV,0.11
2007,EU27_2020,0.01
2007,WXEU27_2020,0.0
2008,TKM,0.7761194029850746
2008,IRQ,0.8855721393034826
2008,JAM,0.7761194029850746
2008,KAZ,0.8159203980099502
2008,XKV,0.7263681592039801
2008,KWT,0.9651741293532338
2008,KGZ,0.7412935323383084
2008,LBN,0.9800995024875622
2008,LBY,0.6666666666666666
2008,MAC,0.9154228855721392
2008,MWI,0.7263681592039801
2008,MYS,0.9751243781094527
2008,MDV,0.7462686567164178
2008,MRT,0.7661691542288557
2008,MUS,0.900497512437811
2008,MDA,0.7661691542288557
2008,MAR,0.945273631840796
2008,NGA,0.8855721393034826
2008,OMN,0.7611940298507462
2008,PAK,0.9104477611940298
2008,PSE,0.8656716417910447
2008,PAN,0.9054726368159204
2008,PNG,0.8159203980099502
2008,QAT,0.8407960199004975
2008,ROU,0.9253731343283582
2008,RUS,0.9253731343283582
2008,SAU,0.9253731343283582
2008,SRB,0.7114427860696517
2008,ZAF,0.9552238805970149
2008,SYR,0.8208955223880597
2008,TWN,0.9651741293532338
2008,THA,0.9701492537313433
2008,TGO,0.6865671641791045
2008,TTO,0.7014925373134329
2008,TUN,0.7960199004975124
2008,UKR,0.9402985074626865
2008,ARE,0.9402985074626865
2008,VNM,0.8955223880597015
2008,ZWE,0.4427860696517413
2008,LAO,0.5124378109452736
2008,NPL,0.6965174129353233
2008,RWA,0.5970149253731343
2008,KNA,0.8059701492537313
2008,VCT,0.4925373134328358
2008,STP,0.25870646766169153
2008,YEM,0.7412935323383084
2008,ANT_F,0.945273631840796
2008,IRN,0.8855721393034826
2008,SEN,0.8606965174129353
2008,SOM,0.5621890547263682
2008,SUR,0.736318407960199
2008,W,0.0
2008,JOR,0.8208955223880597
2008,KEN,0.8407960199004975
2008,MDG,0.835820895522388
2008,MLT,0.9800995024875622
2008,MOZ,0.6417910447761194
2008,MMR,0.6567164179104478
2008,MKD,0.7512437810945274
2008,PHL,0.9850746268656716
2008,SYC,0.8308457711442786
2008,SGP,0.990049751243781
2008,LKA,0.890547263681592
2008,SDN,0.8855721393034826
2008,TJK,0.7412935323383084
2008,UGA,0.7462686567164178
2008,UZB,0.7164179104477612
2008,VEN,0.7462686567164178
2008,ZMB,0.5671641791044776
2008,WXD,0.0
2008,AUS,0.990049751243781
2008,AUT,0.9402985074626865
2008,BEL,0.9701492537313433
2008,CAN,0.990049751243781
2008,CHL,0.9054726368159204
2008,COL,0.900497512437811
2008,CRI,0.6716417910447761
2008,CZE,0.8955223880597015
2008,DNK,0.9601990049751243
2008,EST,0.7114427860696517
2008,FIN,0.9203980099502488
2008,FRA,0.9751243781094527
2008,DEU,0.9850746268656716
2008,GRC,0.8606965174129353
2008,HUN,0.835820895522388
2008,ISL,0.7960199004975124
2008,IRL,0.990049751243781
2008,ISR,0.9751243781094527
2008,ITA,0.9651741293532338
2008,JPN,0.990049751243781
2008,KOR,0.9800995024875622
2008,LVA,0.9502487562189055
2008,LTU,0.7910447761194029
2008,LUX,0.9800995024875622
2008,MEX,0.9552238805970149
2008,NLD,0.990049751243781
2008,NZL,0.9203980099502488
2008,NOR,0.9701492537313433
2008,POL,0.900497512437811
2008,PRT,0.8756218905472637
2008,SVK,0.7810945273631841
2008,SVN,0.7313432835820896
2008,ESP,0.9850746268656716
2008,SWE,0.9800995024875622
2008,CHE,0.990049751243781
2008,TUR,0.9601990049751243
2008,GBR,0.9850746268656716
2008,USA,0.990049751243781
2008,AFG,0.9054726368159204
2008,ALB,0.6567164179104478
2008,DZA,0.945273631840796
2008,AGO,0.7462686567164178
2008,AIA,0.7213930348258706
2008,ATG,0.7960199004975124
2008,ARG,0.8656716417910447
2008,ARM,0.7263681592039801
2008,ABW,0.7114427860696517
2008,AZE,0.8606965174129353
2008,BHS,0.9502487562189055
2008,BHR,0.945273631840796
2008,BGD,0.7263681592039801
2008,BRB,0.9651741293532338
2008,BLR,0.7512437810945274
2008,BLZ,0.8109452736318408
2008,BEN,0.7462686567164178
2008,BMU,0.9800995024875622
2008,BOL,0.681592039800995
2008,BIH,0.681592039800995
2008,BWA,0.7263681592039801
2008,BRA,0.9850746268656716
2008,BRN,0.7114427860696517
2008,BGR,0.8258706467661692
2008,BFA,0.47761194029850745
2008,CPV,0.8159203980099502
2008,CMR,0.8407960199004975
2008,CYM,0.9054726368159204
2008,CHN,0.990049751243781
2008,COG,0.7462686567164178
2008,HRV,0.8855721393034826
2008,CUB,0.9651741293532338
2008,CYP,0.9601990049751243
2008,PRK,0.8507462686567164
2008,COD,0.8557213930348259
2008,DJI,0.6616915422885572
2008,DMA,0.6915422885572139
2008,DOM,0.7462686567164178
2008,ECU,0.7661691542288557
2008,EGY,0.9601990049751243
2008,SLV,0.6965174129353233
2008,GNQ,0.8557213930348259
2008,SWZ,0.845771144278607
2008,ETH,0.6268656716417911
2008,FRO,0.527363184079602
2008,FJI,0.46766169154228854
2008,GAB,0.8606965174129353
2008,GMB,0.6467661691542288
2008,GEO,0.7313432835820896
2008,GHA,0.8208955223880597
2008,GRD,0.5124378109452736
2008,GTM,0.7910447761194029
2008,GIN,0.527363184079602
2008,GNB,0.5771144278606966
2008,GUY,0.6417910447761194
2008,HND,0.7711442786069651
2008,HKG,0.990049751243781
2008,IND,0.990049751243781
2008,IDN,0.9701492537313433
2008,LBR,0.4129353233830846
2008,MLI,0.6965174129353233
2008,MNG,0.582089552238806
2008,MNE,0.5870646766169154
2008,MSR,0.2885572139303483
2008,NIC,0.6517412935323383
2008,PRY,0.5920398009950248
2008,PER,0.8507462686567164
2008,LCA,0.5373134328358209
2008,SLE,0.5572139303482587
2008,TZA,0.7462686567164178
2008,TCA,0.6268656716417911
2008,URY,0.8407960199004975
2008,COM,0.5323383084577115
2008,BDI,0.4825870646766169
2008,KHM,0.5572139303482587
2008,TCD,0.7960199004975124
2008,CIV,0.900497512437811
2008,PYF,0.7761194029850746
2008,HTI,0.4079601990049751
2008,LSO,0.2885572139303483
2008,NCL,0.4228855721393035
2008,NER,0.5920398009950248
2008,WSM,0.3880597014925373
2008,TON,0.31840796019900497
2008,BTN,0.15422885572139303
2008,ERI,0.3283582089552239
2008,SLB,0.3233830845771144
2008,VUT,0.3781094527363184
2008,KIR,0.472636815920398
2008,TLS,0.29850746268656714
2008,CAF,0.31343283582089554
2008,TUV,0.1044776119402985
2008,EU27_2020,0.009950248756218905
2008,WXEU27_2020,0.0
2009,VEN,0.8208955223880597
2009,DJI,0.6716417910447761
2009,MWI,0.736318407960199
2009,MRT,0.7462686567164178
2009,MOZ,0.7114427860696517
2009,PNG,0.6616915422885572
2009,WXD,0.0
2009,ABW,0.7412935323383084
2009,BEN,0.6865671641791045
2009,BRA,0.9850746268656716
2009,CPV,0.7810945273631841
2009,CHN,0.990049751243781
2009,CYP,0.9601990049751243
2009,GIN,0.5223880597014925
2009,GUY,0.6169154228855721
2009,HKG,0.990049751243781
2009,IND,0.990049751243781
2009,IRQ,0.9104477611940298
2009,KWT,0.9701492537313433
2009,LBN,0.9751243781094527
2009,MAC,0.9253731343283582
2009,NGA,0.890547263681592
2009,OMN,0.736318407960199
2009,QAT,0.8606965174129353
2009,RUS,0.9253731343283582
2009,RWA,0.6069651741293532
2009,SAU,0.9402985074626865
2009,SUR,0.7462686567164178
2009,TGO,0.7263681592039801
2009,ARE,0.9552238805970149
2009,URY,0.8756218905472637
2009,AZE,0.8756218905472637
2009,BHS,0.9402985074626865
2009,BHR,0.9601990049751243
2009,BRB,0.9552238805970149
2009,BLZ,0.8009950248756219
2009,BMU,0.9751243781094527
2009,CYM,0.9203980099502488
2009,CUB,0.9651741293532338
2009,DOM,0.7562189054726368
2009,ECU,0.7711442786069651
2009,EGY,0.9701492537313433
2009,GNQ,0.835820895522388
2009,GAB,0.8606965174129353
2009,GTM,0.8109452736318408
2009,IDN,0.9751243781094527
2009,JAM,0.7661691542288557
2009,MYS,0.9800995024875622
2009,PAN,0.9104477611940298
2009,PER,0.8308457711442786
2009,PHL,0.9850746268656716
2009,ROU,0.9054726368159204
2009,SGP,0.990049751243781
2009,ZAF,0.9651741293532338
2009,TWN,0.9651741293532338
2009,THA,0.9751243781094527
2009,TTO,0.6467661691542288
2009,ANT_F,0.945273631840796
2009,BGD,0.7562189054726368
2009,BOL,0.6766169154228856
2009,BWA,0.7412935323383084
2009,BRN,0.7064676616915423
2009,BGR,0.8258706467661692
2009,BFA,0.4925373134328358
2009,COG,0.7810945273631841
2009,HRV,0.8855721393034826
2009,PRK,0.8557213930348259
2009,DMA,0.7213930348258706
2009,SWZ,0.7114427860696517
2009,ETH,0.6865671641791045
2009,GEO,0.7611940298507462
2009,HND,0.8208955223880597
2009,IRN,0.8955223880597015
2009,KAZ,0.8009950248756219
2009,LAO,0.4925373134328358
2009,MLT,0.9850746268656716
2009,MUS,0.9154228855721392
2009,MMR,0.6218905472636815
2009,MKD,0.7661691542288557
2009,KNA,0.8109452736318408
2009,VCT,0.47761194029850745
2009,STP,0.25870646766169153
2009,SYC,0.8606965174129353
2009,TKM,0.7910447761194029
2009,VNM,0.9154228855721392
2009,ZMB,0.5621890547263682
2009,SLV,0.6865671641791045
2009,FRO,0.5522388059701493
2009,TZA,0.736318407960199
2009,W,0.0
2009,BLR,0.7562189054726368
2009,BDI,0.5024875621890548
2009,CMR,0.7860696517412935
2009,ISL,0.7661691542288557
2009,NZL,0.9353233830845771
2009,TCD,0.845771144278607
2009,CIV,0.900497512437811
2009,COD,0.8407960199004975
2009,GMB,0.6368159203980099
2009,GHA,0.7860696517412935
2009,GRD,0.472636815920398
2009,GNB,0.6169154228855721
2009,JOR,0.8159203980099502
2009,XKV,0.7213930348258706
2009,LSO,0.23880597014925373
2009,LBR,0.3980099502487562
2009,SVN,0.7213930348258706
2009,ARG,0.8706467661691543
2009,BIH,0.681592039800995
2009,KEN,0.8557213930348259
2009,MDG,0.8109452736318408
2009,MLI,0.7014925373134329
2009,MNE,0.5870646766169154
2009,MAR,0.9502487562189055
2009,NPL,0.6766169154228856
2009,NIC,0.6467661691542288
2009,PAK,0.9253731343283582
2009,PSE,0.8756218905472637
2009,LCA,0.5323383084577115
2009,WSM,0.4427860696517413
2009,SEN,0.8109452736318408
2009,SLB,0.2835820895522388
2009,LKA,0.9104477611940298
2009,SDN,0.8159203980099502
2009,TJK,0.7213930348258706
2009,TUN,0.8059701492537313
2009,UKR,0.9402985074626865
2009,YEM,0.7213930348258706
2009,ZWE,0.5522388059701493
2009,UZB,0.7412935323383084
2009,AUS,0.990049751243781
2009,AUT,0.9353233830845771
2009,BEL,0.9701492537313433
2009,CAN,0.990049751243781
2009,CHL,0.9203980099502488
2009,CZE,0.9054726368159204
2009,DNK,0.9601990049751243
2009,FIN,0.9353233830845771
2009,FRA,0.9751243781094527
2009,DEU,0.9850746268656716
2009,GRC,0.8756218905472637
2009,HUN,0.8606965174129353
2009,IRL,0.990049751243781
2009,ISR,0.9800995024875622
2009,ITA,0.9651741293532338
2009,JPN,0.990049751243781
2009,KOR,0.9751243781094527
2009,LUX,0.9800995024875622
2009,MEX,0.9601990049751243
2009,NLD,0.990049751243781
2009,POL,0.8855721393034826
2009,PRT,0.890547263681592
2009,SVK,0.7761194029850746
2009,ESP,0.990049751243781
2009,CHE,0.990049751243781
2009,TUR,0.9502487562189055
2009,GBR,0.990049751243781
2009,USA,0.990049751243781
2009,ALB,0.582089552238806
2009,ARM,0.7014925373134329
2009,KHM,0.5572139303482587
2009,KGZ,0.7910447761194029
2009,SRB,0.7164179104477612
2009,COL,0.8955223880597015
2009,EST,0.7164179104477612
2009,LVA,0.9303482587064676
2009,LTU,0.7960199004975124
2009,NOR,0.9701492537313433
2009,SWE,0.9751243781094527
2009,AFG,0.9353233830845771
2009,DZA,0.9402985074626865
2009,AGO,0.7611940298507462
2009,ATG,0.8009950248756219
2009,MDV,0.736318407960199
2009,ERI,0.3681592039800995
2009,FJI,0.39303482587064675
2009,LBY,0.681592039800995
2009,SYR,0.8308457711442786
2009,COM,0.5373134328358209
2009,CRI,0.6766169154228856
2009,AIA,0.6666666666666666
